project_id,project_version,project_title,project_creation_datetime,project_publish_datetime,project_doi,nih_text,nibib_text,nhlbi_text,author_id,author_name,author_join_date,project_citation,project_citation_url
444,1.0.0,Pulse Transit Time PPG Dataset,2022-03-10 23:33:41.754696+00:00,2022-03-10 23:33:41.754717+00:00,10.13026/g3me-rt62,,,,947,Anusha Withana,2021-05-31
451,1.1.0,Pulse Transit Time PPG Dataset,2022-03-19 01:53:10.535992+00:00,2022-03-19 01:53:10.536016+00:00,10.13026/jpan-6n92,,,,976,Philip Mehrgardt,2021-04-25
451,1.1.0,Pulse Transit Time PPG Dataset,2022-03-19 01:53:10.535992+00:00,2022-03-19 01:53:10.536016+00:00,10.13026/jpan-6n92,,,,977,Matloob Khushi,2021-05-31
451,1.1.0,Pulse Transit Time PPG Dataset,2022-03-19 01:53:10.535992+00:00,2022-03-19 01:53:10.536016+00:00,10.13026/jpan-6n92,,,,979,Simon Poon,2021-05-31
451,1.1.0,Pulse Transit Time PPG Dataset,2022-03-19 01:53:10.535992+00:00,2022-03-19 01:53:10.536016+00:00,10.13026/jpan-6n92,,,,978,Anusha Withana,2021-05-31
401,1.0.0,Q-Pain: A Question Answering Dataset to Measure Social Bias in Pain Management,2021-06-11 15:16:12.843175+00:00,2021-06-11 15:16:12.843198+00:00,10.13026/2tdv-hj07,,,,695,Cécile Logé,2021-06-03
401,1.0.0,Q-Pain: A Question Answering Dataset to Measure Social Bias in Pain Management,2021-06-11 15:16:12.843175+00:00,2021-06-11 15:16:12.843198+00:00,10.13026/2tdv-hj07,,,,693,Emily Ross,2021-06-04
401,1.0.0,Q-Pain: A Question Answering Dataset to Measure Social Bias in Pain Management,2021-06-11 15:16:12.843175+00:00,2021-06-11 15:16:12.843198+00:00,10.13026/2tdv-hj07,,,,689,David Yaw Amoah Dadey,2021-06-03
401,1.0.0,Q-Pain: A Question Answering Dataset to Measure Social Bias in Pain Management,2021-06-11 15:16:12.843175+00:00,2021-06-11 15:16:12.843198+00:00,10.13026/2tdv-hj07,,,,692,Saahil Jain,2021-05-10
401,1.0.0,Q-Pain: A Question Answering Dataset to Measure Social Bias in Pain Management,2021-06-11 15:16:12.843175+00:00,2021-06-11 15:16:12.843198+00:00,10.13026/2tdv-hj07,,,,694,Adriel Saporta,2021-02-25
401,1.0.0,Q-Pain: A Question Answering Dataset to Measure Social Bias in Pain Management,2021-06-11 15:16:12.843175+00:00,2021-06-11 15:16:12.843198+00:00,10.13026/2tdv-hj07,,,,691,Andrew Ng,2021-06-02
